math_id	code_id	relation	evidence	auditor	verdict	signoff
M-LAW-043	C-EFF-036	instance	tokenizer feeding the guard-side ref/path/pid matching (report_ref/report_paths/report_pids); no single word-boundary rule stated in text	review	confirm	
M-LAW-047	C-EFF-037	equal	LISTING_FLOOR=2 matches text's 'at least two pids' exactly	review	confirm	
M-LAW-043	C-EFF-038	near	AMENDED: near stands, and the STATEMENT moves: code accepts a >=ABBREV_FLOOR(7) hex prefix of a held sha, which is both narrower (short prefixes) and wider (prefixes are not ids) than 'a commit id'; M-LAW-043 should say 'a ref name, or a hex prefix of at least 7 chars of a commit the ref snapshot holds'.	review	amend	
-	C-EFF-039	none	AMENDED: not REMOVE -- REMOTE_RETRY_S is the retry cadence carriage for M-LAW-069's 'the remote's heads, listed once per session; not written when it cannot be listed'; the cadence itself is unstated (statement side).	review	amend	
M-LAW-055	C-EFF-040	instance	names the artifact file ('observed.json') the observed_read law refers to	review	confirm	
M-LAW-056	C-EFF-041	instance	names the artifact file ('remote.json') the remote_read law refers to	review	confirm	
-	C-EFF-042	none	performance budget for the non-repo fallback walk; no math element states a walk cap (implementation necessity)	review	confirm	
-	C-EFF-043	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. GIT_TIMEOUT is the budget at which git is declared unmeasurable.	review	amend	
M-LAW-035	C-EFF-044	instance	field index used to read a process start time, the mechanism 'reused pid with different start time = different process' relies on for pids_gone	review	confirm	
M-LAW-036	C-EFF-045	instance	field index used to read process-session id, the lineage mechanism 'in its tree, or one of its process sessions' relies on for pids_spawned	review	confirm	
-	C-EFF-046	none	safety cap against a cyclic/stale /proc read; no math element states an ancestry walk limit (implementation necessity)	review	confirm	
M-LAW-028	C-EFF-047	instance	the empty-blob sha used to detect 'has none' (emptied) as one instantiation of files_removed's content-gone case	review	confirm	
-	C-EFF-048	none	git subprocess invocation plumbing; no math element states how git is called (implementation infrastructure underlying most EFFECTS fields)	review	confirm	
-	C-EFF-049	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. git timeout/OSError -> None.	review	amend	
-	C-EFF-050	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. git nonzero exit -> None.	review	amend	
-	C-EFF-051	none	git success path returning stdout; plumbing, no math element	review	confirm	
-	C-EFF-052	none	resolves repository root for cwd; infrastructure feeding files_changed/removed/head_moved etc., not itself a stated law	review	confirm	
M-LAW-027	C-EFF-053	instance	builds the private-index tree object that files_changed/files_removed are diffed against	review	confirm	
-	C-EFF-054	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. private-index setup failure -> None tree -> files_changed/removed NOT-EVALUABLE.	review	amend	
-	C-EFF-055	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. git add -A failure -> None tree.	review	amend	
-	C-EFF-056	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. write-tree failure -> None tree.	review	amend	
M-LAW-027	C-EFF-057	near	AMENDED: near stands; the STATEMENT moves. Outside a repository content is proxied by (size, mtime_ns): a same-size same-mtime rewrite is unobserved and a touch reads as changed. M-LAW-027's stated-limits clause must name the non-repo proxy.	review	amend	
M-LAW-027	C-EFF-058	near	AMENDED: near stands; the STATEMENT moves. Outside a repository there is no .gitignore, so the fallback's exclusions are the hardcoded .git/node_modules/__pycache__; M-LAW-027 states only gitignored/outside-root and must name these.	review	amend	
-	C-EFF-059	none	per-file lstat failure, skip; infra failure branch	review	confirm	
-	C-EFF-060	none	records the (size, mtime_ns) signature per path; mechanism for the near already noted at C-EFF-057	review	confirm	
M-LAW-027	C-EFF-061	near	AMENDED: WALK_CAP aborts to None = NOT-EVALUABLE (effects.py:21-24 law), not a narrowing of files_changed; the STATEMENT moves: M-LAW-027 should state that a tree over 20000 entries outside a repository is unmeasured.	review	amend	
-	C-EFF-062	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. os.walk failure -> None walk.	review	amend	
M-LAW-029	C-EFF-063	instance	reads the ref table and HEAD sha that head_moved (and head_switched/head_reset/commit_signed/remote_ref_moved) are computed from	review	confirm	
-	C-EFF-064	none	per-line for-each-ref parsing; mechanism detail	review	confirm	
M-LAW-029	C-EFF-065	instance	resolves HEAD via rev-parse, storing '' for an unborn HEAD; the concrete HEAD read head_moved compares	review	confirm	
-	C-EFF-066	none	reads and splits one /proc/<pid>/stat line after the comm-closing paren; low-level parsing infra	review	confirm	
-	C-EFF-067	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. unreadable /proc/<pid>/stat -> None.	review	amend	
M-LAW-035	C-EFF-068	instance	one pass building the pid->(start,ppid,sid) table that pids_gone and pids_spawned are computed against	review	confirm	
-	C-EFF-069	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. no procfs -> None table -> pid effects NOT-EVALUABLE.	review	amend	
-	C-EFF-070	none	skips non-pid directory entries; infra detail	review	confirm	
M-LAW-035	C-EFF-071	instance	REJECTED: not a near. A zombie has ended and is awaiting reaping, so excluding state 'Z' is a faithful instantiation of M-LAW-035's 'running', not an unstated narrowing; a short/absent stat line is NOT-EVALUABLE for that pid.	review	reject	
-	C-EFF-072	none	stores the parsed pid tuple; mechanism detail	review	confirm	
M-LAW-036	C-EFF-073	instance	walks ppid chains to find every current descendant of the session root, the lineage test pids_spawned assignment relies on	review	confirm	
M-LAW-036	C-EFF-074	near	AMENDED: near stands and the CODE moves -- _ANCESTRY_CAP=64 silently drops a legitimately deep descendant, which M-LAW-036's 'in its tree' does not permit. Corrected rule: walk the ppid chain with a visited set and stop only on a cycle or pid<=1.	review	amend	
-	C-EFF-075	none	walks this process's own ppid chain; infra used to compute the exclusion set	review	confirm	
-	C-EFF-076	none	stops the chain walk at a parse failure or pid<=1; infra failure branch	review	confirm	
M-LAW-036	C-EFF-077	instance	locates the session's root pid (2 ancestors up), the 'its tree' anchor lineage is measured from	review	confirm	
M-LAW-035	C-EFF-078	near	AMENDED: near stands; the STATEMENT moves. The hook's own chain is alive at snapshot and gone at delta by construction, so it can never be an act's effect; M-LAW-035/036 should read 'a process of this session other than the observer's own chain'. Depth 7 is unstated carriage.	review	amend	
M-LAW-038	C-EFF-079	instance	reads the host's cumulative TCP ActiveOpens counter that net_out's movement test is computed from	review	confirm	
-	C-EFF-080	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. unreadable /proc/net/snmp -> None counter -> net_out NOT-EVALUABLE.	review	amend	
-	C-EFF-081	none	locates the Tcp: header row/column; parsing detail	review	confirm	
-	C-EFF-082	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. unparsable counter -> None.	review	amend	
-	C-EFF-083	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. no Tcp: line -> None.	review	amend	
M-LAW-036	C-EFF-084	near	REJECTED: not a plain instance. assigned_process tests sid in sids_then -- process sessions the tree held BEFORE the act -- so M-LAW-072's third lineage clause, 'a process session born during the act' (README:199-200, restated at effects.py:309-311), is unimplemented for a worker that setsid AND is reparented out of the tree.	review	reject	
-	C-EFF-085	none	already-known-descendant case; mechanism detail of C-EFF-084	review	confirm	
-	C-EFF-086	none	session-id 0 (kernel thread) excluded; mechanism detail of C-EFF-084	review	confirm	
-	C-EFF-087	none	session-id membership test; mechanism detail of C-EFF-084	review	confirm	
M-LAW-038	C-EFF-088	instance	decides whether the net counter's movement is assignable to the act, implementing the text's NOT-EVALUABLE clause	review	confirm	
M-LAW-038	C-EFF-089	equal	matches text exactly: ambient movement or an unmeasurable before/now value -> NOT-EVALUABLE (None), not False	review	confirm	
M-LAW-038	C-EFF-090	equal	matches text: assigned iff the counter increased across the act	review	confirm	
-	C-EFF-091	instance	REJECTED: not a none. _slot keys every measurement on sha256(session_id\x00agent_id): that is exactly M-LAW-064's stated 'scope is keyed on (session_id, agent_id)' (README:90-96). A false REMOVE candidate; M-LAW-064 is not residue.	review	reject	
-	C-EFF-092	none	computes the pre-act snapshot file path; infra plumbing	review	confirm	
-	C-EFF-093	none	keys the snapshot by hashed act id for concurrency (DL-06, not in this math slice); infra detail	review	confirm	
-	C-EFF-094	none	falls back to a single shared snapshot slot when no act id; infra detail	review	confirm	
M-LAW-028	C-EFF-095	instance	lists top-level gitignored entries, the set files_removed's 'vanished gitignored entry' clause is diffed against	review	confirm	
M-LAW-031	C-EFF-096	instance	counts HEAD's reflog entries, the basis for head_reset's reflog-based 'reset:' detection	review	confirm	
-	C-EFF-097	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. unparsable reflog count -> None.	review	amend	
-	C-EFF-098	none	top-level orchestrator recording the pre-act world; not one decision (schema: whole functions only count when they are one decision) -- its branches are marked individually	review	confirm	
-	C-EFF-099	none	picks repo-root vs None by whether cwd is a directory; orchestration branch	review	confirm	
M-LAW-034	C-EFF-100	near	AMENDED: the closer statement is M-LAW-069 ('the remote's heads, listed once per session'), not M-LAW-034; near stands and the STATEMENT moves -- the once-per-session listing has a REMOTE_RETRY_S retry that M-LAW-069 does not state.	review	amend	
-	C-EFF-101	none	reads current and remembered net counters; mechanism detail	review	confirm	
M-LAW-038	C-EFF-102	instance	computes net_ambient, feeding net_out's stated NOT-EVALUABLE-on-ambient-movement clause	review	confirm	
-	C-EFF-103	none	populates repo-derived snapshot fields when root is set; orchestration branch	review	confirm	
M-LAW-027	C-EFF-104	near	AMENDED: same (size,mtime) proxy as C-EFF-057; near stands and the STATEMENT moves (M-LAW-027 must state the non-repo proxy).	review	amend	
-	C-EFF-105	none	computes the pre-act pid table/kin set when proc_table succeeded; orchestration branch	review	confirm	
M-LAW-036	C-EFF-106	instance	REJECTED: not a near. M-LAW-035 states the orphan clause itself -- 'a process of this session (its tree, or one it launched and orphaned)' -- so re-adding a remembered spawned pid whose start time still matches is the implementation of that clause, not an extra rule.	review	reject	
-	C-EFF-107	none	computes the set of session ids among kin; mechanism detail	review	confirm	
M-LAW-047	C-EFF-108	instance	records every currently-live pid, the pool report_pids's '>=2 alive pids' claim is checked against	review	confirm	
-	C-EFF-109	none	writes the pre-act snapshot file when opens_act; infra I/O branch	review	confirm	
M-LAW-055	C-EFF-110	instance	always writes observed.json from this snapshot, the artifact observed_read checks for	review	confirm	
-	C-EFF-111	instance	REJECTED: not a none. observe() is the session-start write of observed.json, stated in M-LAW-069: 'written before every act and at session start'. A false REMOVE candidate.	review	reject	
-	C-EFF-112	none	loads persisted session memory; infra I/O	review	confirm	
-	C-EFF-113	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. unreadable session memory -> defaults.	review	amend	
-	C-EFF-114	none	persists session memory; infra I/O	review	confirm	
-	C-EFF-115	none	write failure silently ignored; best-effort infra	review	confirm	
M-LAW-027	C-EFF-116	instance	computes the changed/removed path lists files_changed and files_removed are built from	review	confirm	
-	C-EFF-117	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. missing tree sha -> (None,None).	review	amend	
-	C-EFF-118	none	identical trees -> ([],[]); infra shortcut	review	confirm	
-	C-EFF-119	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. diff-tree failure -> (None,None).	review	amend	
M-LAW-028	C-EFF-120	equal	matches text: a deleted path, or a modified path whose content is now the empty blob (content gone), is counted as removed	review	confirm	
M-LAW-027	C-EFF-121	equal	matches text: a modified/type-changed/added path not caught by the emptied case is counted as changed (different content after)	review	confirm	
M-LAW-027	C-EFF-122	near	AMENDED: same (size,mtime) proxy as C-EFF-057 applied as a delta; near stands, STATEMENT moves.	review	amend	
-	C-EFF-123	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. missing walk snapshot -> (None,None).	review	amend	
M-LAW-028	C-EFF-124	near	AMENDED: near stands; the STATEMENT moves. Outside a repository 'has none' is inferred from size==0 only; M-LAW-028 must state that non-repo emptiness is a size proxy.	review	amend	
M-LAW-027	C-EFF-125	near	AMENDED: same proxy as C-EFF-057; near stands, STATEMENT moves (M-LAW-027).	review	amend	
M-LAW-028	C-EFF-126	near	AMENDED: same proxy as C-EFF-124; near stands, STATEMENT moves (M-LAW-028).	review	amend	
-	C-EFF-127	none	orchestrator classifying stdout into report_* booleans; not one decision, branches marked individually	review	confirm	
-	C-EFF-128	none	extracts text/stripped/operands from the event; mechanism detail	review	confirm	
M-LAW-039	C-EFF-129	instance	detects whether the command's operands target a structured file (.json/.yaml/.yml/.toml), the 'reading a structured file' clause of report_null	review	confirm	
M-LAW-040	C-EFF-130	instance	computes 'passed' as PASS-pattern matched and FAIL-pattern absent, one instantiation of 'printed a test-report datum with no failures'	review	confirm	
M-LAW-039	C-EFF-131	near	AMENDED: near stands and the CODE moves -- M-LAW-039 gates both the null datum and the empty output on 'while reading a structured file', code gates only the empty case. Corrected rule: report_null = reads_structured and stripped in ('null','').	review	amend	
M-LAW-040	C-EFF-132	equal	report_pass = passed, matches text directly	review	confirm	
M-LAW-041	C-EFF-133	instance	REJECTED: not a near. A report matching REPORT_FAIL states findings, so vetoing report_clean on a co-occurring FAIL is a faithful reading of M-LAW-041's 'with no findings', not an unstated co-occurrence rule.	review	reject	
M-LAW-042	C-EFF-134	equal	report_fail = FAIL pattern matched, matches text directly	review	confirm	
M-LAW-051	C-EFF-135	equal	report_nowarn = passed AND no warning line, matches text exactly ('report_pass, and the report carries no warning line')	review	confirm	
M-LAW-050	C-EFF-136	equal	report_signature = SIGNATURE pattern matched, matches text directly	review	confirm	
M-LAW-049	C-EFF-137	equal	report_structured = _is_structured(stripped), matches text directly	review	confirm	
M-LAW-048	C-EFF-138	equal	report_self = _lists_itself(text,command), matches text directly	review	confirm	
M-LAW-049	C-EFF-139	instance	decides whether stdout parses as non-null JSON, the concrete test for 'printed a JSON datum that is not null'	review	confirm	
M-LAW-049	C-EFF-140	instance	fast-path char-class prefilter before attempting a JSON parse; an optimization consistent with the text, not itself stated	review	confirm	
M-LAW-049	C-EFF-141	equal	parse failure -> False; parsed and not None -> True: matches text exactly	review	confirm	
M-LAW-048	C-EFF-142	instance	defines what a 'segment' of the command is (split on control operators outside quotes), the unit report_self's 'whole segment of its own command' is measured in	review	confirm	
-	C-EFF-143	none	closes an open quote span; sub-mechanism of the segment splitter, no separate math statement	review	confirm	
-	C-EFF-144	none	handles a backslash-escape inside a double quote; sub-mechanism, no separate math statement	review	confirm	
-	C-EFF-145	none	appends inside a quote / opens a new quote; sub-mechanism, no separate math statement	review	confirm	
-	C-EFF-146	none	handles a backslash-escape outside a quote; sub-mechanism, no separate math statement	review	confirm	
-	C-EFF-147	none	splits on a control operator outside a quote; sub-mechanism, no separate math statement	review	confirm	
-	C-EFF-148	none	appends an ordinary character; sub-mechanism, no separate math statement	review	confirm	
-	C-EFF-149	none	flushes the final buffered segment; sub-mechanism, no separate math statement	review	confirm	
M-LAW-048	C-EFF-150	near	AMENDED: near stands; the STATEMENT moves. M-LAW-048 must state the two limits the code already carries: a segment shorter than 3 chars never counts, and the comparison is literal text so shell-expanded segments are missed.	review	amend	
-	C-EFF-151	none	non-str command or empty text -> False; infra guard	review	confirm	
M-LAW-048	C-EFF-152	near	AMENDED: the same >=3 threshold as C-EFF-150 at the match site; one difference, marked twice -- STATEMENT moves, see C-EFF-150.	review	amend	
-	C-EFF-153	none	no segment matched -> False; infra fallthrough	review	confirm	
M-LAW-043	C-EFF-154	instance	orchestrates the guard-side effects (report_ref/report_paths/named_paths/named_pids/report_pids/report_listing); branches marked individually	review	confirm	
-	C-EFF-155	none	tokenizes act output; mechanism already covered at C-EFF-036	review	confirm	
-	C-EFF-156	none	defaults every guard-side key to None (NOT-EVALUABLE); infra default	review	confirm	
M-LAW-043	C-EFF-157	near	AMENDED: two differences, not one. (a) ABBREV_FLOOR, see C-EFF-038. (b) the quiet gate is `still` = no file/ref change ONLY -- processes are deliberately excluded (effects.py:818-824) -- so M-LAW-043's 'or process' is false of the code. STATEMENT moves on both.	review	amend	
-	C-EFF-158	none	lists worktree paths via ls-tree when a repo tree is known; mechanism detail	review	confirm	
-	C-EFF-159	none	falls back to the non-repo walk's path keys; mechanism detail	review	confirm	
-	C-EFF-160	none	builds a 'held' set of paths/basenames/ancestor-dirs that is computed but not used beyond registration per the code summary; dead computation, candidate REMOVE	review	confirm	
M-LAW-045	C-EFF-161	near	AMENDED: near stands; the CODE moves on one arm. Exact-path/suffix/basename resolution is 'named ... in full'; the directory-prefix arm (path.startswith(t+'/')) lets a bare `src` pay a demand keyed on src/main.py. Corrected rule: drop the prefix arm.	review	amend	
M-LAW-045	C-EFF-162	near	REJECTED: not equal. named_paths is gated on `still`, which ignores processes (effects.py:818-825); M-LAW-045 is paid under M-LAW-044's 'changed no file, ref or process'. STATEMENT moves: drop 'or process'.	review	reject	
M-LAW-044	C-EFF-163	near	REJECTED: not equal. report_paths = quiet AND named, but quiet is changed==[] and removed==[] and not head_moved -- no process test -- so it does not match M-LAW-044's 'changed no file, ref or process'. STATEMENT moves: drop 'or process' (effects.py:818-824 gives the measured reason).	review	reject	
M-LAW-047	C-EFF-164	equal	AMENDED: equal stands but this one code row carries THREE math elements and the ledger gives it one mark: report_pids=M-LAW-047, named_pids=M-LAW-046, report_listing=M-LAW-054 (and instantiates M-LAW-060's C09, 'the checker's own pid is excluded from what it lists'). Needs three rows.	review	amend	
M-LAW-034	C-EFF-165	instance	measures remote tracking-branch tips, the comparison basis for remote_landed, and writes remote.json for remote_read	review	confirm	
-	C-EFF-166	none	git remote unreachable -> None; infra failure branch	review	confirm	
-	C-EFF-167	none	lists origin's heads and parses tip shas; mechanism detail	review	confirm	
-	C-EFF-168	instance	REJECTED: not a none. Returning None without writing remote.json is stated verbatim in M-LAW-069: 'not written when the remote cannot be listed, so the demand stays owed'. A false REMOVE candidate.	review	reject	
-	C-EFF-169	none	success path returning tips; infra plumbing	review	confirm	
M-LAW-055	C-EFF-170	instance	writes observed.json: head, branch, tree, dirty/paths, refs, pids -- the artifact observed_read validates	review	confirm	
-	C-EFF-171	none	initializes the output document; mechanism detail	review	confirm	
M-LAW-029	C-EFF-172	instance	populates head/branch from the ref table underlying head_moved	review	confirm	
M-LAW-027	C-EFF-173	instance	populates dirty paths via a HEAD-to-snapshot diff, mirroring the files_changed basis	review	confirm	
-	C-EFF-174	none	elif populates paths from the non-repo walk; mechanism detail	review	confirm	
-	C-EFF-175	none	write failure silently ignored; best-effort infra	review	confirm	
M-LAW-055	C-EFF-176	instance	orchestrates whether a host Read actually returned one of Keel's own artifacts unmodified; branches marked individually	review	confirm	
-	C-EFF-177	none	missing/empty file_path -> False; infra guard	review	confirm	
-	C-EFF-178	none	host-reported read error -> False; infra guard	review	confirm	
-	C-EFF-179	none	host error text pattern -> False; infra guard	review	confirm	
-	C-EFF-180	none	path doesn't resolve to the expected target file -> False; infra guard	review	confirm	
-	C-EFF-181	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. unreadable/unparsable artifact -> False: fails closed, the guard stays owed.	review	amend	
-	C-EFF-182	none	parsed JSON not a dict -> False; infra guard	review	confirm	
M-LAW-055	C-EFF-183	near	AMENDED: near stands; the STATEMENT moves. M-LAW-055's 'as written' is not what is measured: the code validates path identity, JSON shape and worktree scope (DL-11). The worktree check is licensed by M-LAW-064's (session_id, agent_id) scoping.	review	amend	
M-LAW-056	C-EFF-184	equal	for REMOTE, validity is whether doc['tips'] is a dict, matching text's 'with tips present'	review	confirm	
M-LAW-055	C-EFF-185	near	AMENDED: near stands; the STATEMENT moves. The session check is exactly M-LAW-064's stated (session_id, agent_id) keying, which M-LAW-055's 'as written' omits.	review	amend	
M-LAW-055	C-EFF-186	near	REJECTED: not equal. 'as written' is not measured at all: the code re-reads the artifact from disk and checks that 'head' is a key -- it never compares the bytes the host returned. STATEMENT moves: M-LAW-055 should say validated by path, shape and scope.	review	reject	
M-LAW-055	C-EFF-187	instance	builds the full EFFECTS record for a Read tool_use: everything false/empty except observed_read/remote_read	review	confirm	
-	C-EFF-188	none	initializes every key False; mechanism detail	review	confirm	
-	C-EFF-189	none	overrides list-valued keys to []; mechanism detail	review	confirm	
M-LAW-055	C-EFF-190	equal	observed_read computed via _artifact_read, matches text directly	review	confirm	
M-LAW-056	C-EFF-191	equal	remote_read computed via _artifact_read, matches text directly	review	confirm	
-	C-EFF-192	none	top-level PostToolUse orchestrator computing the whole EFFECTS record; not one decision, branches marked individually	review	confirm	
-	C-EFF-193	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. every EFFECTS key starts at None, which is the law's default.	review	amend	
-	C-EFF-194	none	extracts tool_input/tool_response dicts; mechanism detail	review	confirm	
-	C-EFF-195	none	merges in report_effects()'s booleans; already covered at C-EFF-127..138	review	confirm	
-	C-EFF-196	none	reads the act id; mechanism detail	review	confirm	
-	C-EFF-197	none	resolves the pre-act snapshot path, keyed or shared-fallback; mechanism detail	review	confirm	
-	C-EFF-198	none	AMENDED: not a REMOVE candidate -- this branch IS the stated NOT-EVALUABLE law (effects.py:21-24 'an observer that cannot run returns None, never False'; README.md:207-208); math.tsv has no row for that law, so the gap is on the math side. no pre-act snapshot -> not_evaluable and everything None; README:207-208 names this case verbatim.	review	amend	
