math_id	code_id	relation	evidence	auditor	verdict	signoff
-	C-CAR-082	none	carriage: records a count of undecodable-byte repairs performed by wire.py; a diagnostic, not math.	review	confirm	
-	C-CAR-083	none	carriage: records a separate count of unpaired surrogate-escape repairs, kept apart from the repaired count; diagnostic detail.	review	confirm	
-	C-CAR-084	none	carriage: same never-raise policy as C-CAR-074.	review	confirm	
-	C-CAR-085	none	carriage: replacement character for a scrubbed surrogate; a wire-format constant, not math.	review	confirm	
-	C-CAR-086	none	carriage: regex matching the lone-surrogate code-point range; wire-format detail.	review	confirm	
-	C-CAR-087	none	carriage: fast path when stdin text has no surrogate to scrub; wire-format optimization.	review	confirm	
-	C-CAR-088	none	carriage: single-pass surrogate replacement with a count; wire-format mechanics.	review	confirm	
-	C-CAR-089	none	carriage: dispatches string values to scrub_text; wire-format plumbing.	review	confirm	
-	C-CAR-090	none	carriage: scrubs a dict key's text too, since a surrogate in a key reaches the same JSON encoder; wire-format detail.	review	confirm	
-	C-CAR-091	none	carriage: appends a disambiguating suffix when a scrubbed key collides with an existing one, so no value is silently dropped; wire-format detail.	review	confirm	
-	C-CAR-092	none	carriage: recursively scrubs dict values, accumulating a replaced count; wire-format mechanics.	review	confirm	
-	C-CAR-093	none	carriage: returns the original dict object unchanged when nothing was scrubbed, an allocation optimization.	review	confirm	
-	C-CAR-094	none	carriage: recursively scrubs list items, accumulating a replaced count; wire-format mechanics.	review	confirm	
-	C-CAR-095	none	carriage: returns the original list unchanged when nothing was scrubbed, an allocation optimization.	review	confirm	
-	C-CAR-096	none	carriage: pass-through for scalar values (int/bool/None/float); wire-format mechanics.	review	confirm	
-	C-CAR-097	none	carriage: reads raw stdin bytes; wire-format input handling.	review	confirm	
-	C-CAR-098	none	carriage: falls back to text-mode stdin when binary read is unavailable; wire-format robustness.	review	confirm	
-	C-CAR-099	none	carriage: hands successfully-read bytes to the counting decoder; wire-format plumbing.	review	confirm	
-	C-CAR-100	none	carriage: strict utf-8-sig decode succeeding (including correct BOM handling) reports zero repairs on a clean payload; wire-format detail.	review	confirm	
-	C-CAR-101	none	carriage: strict decode failure falls through to a lossy decode; wire-format robustness.	review	confirm	
-	C-CAR-102	none	carriage: lossy decode with surrogateescape gives a byte-accurate repaired count; wire-format robustness.	review	confirm	
-	C-CAR-103	none	carriage: locates the plugin on disk via CLAUDE_PLUGIN_ROOT; host deployment/environment concern, not math.	review	confirm	
-	C-CAR-104	none	carriage: same location resolution, alternate host (CODEX_PLUGIN_ROOT); deployment concern.	review	confirm	
-	C-CAR-105	none	carriage: same resolution, derives from argv0 when neither env is set; deployment concern.	review	confirm	
-	C-CAR-106	none	AMENDED: no math element, but NOT a REMOVE: dispatch.sh:22-23 argues the per-branch fixed literal ('interpolating a path or interpreter name would put unescaped bytes inside a JSON string'), and tests/test_shim_visibility.py:57-61 plants the printf that reads $visible_fault and requires red.	review	amend	
-	C-CAR-107	none	AMENDED: no math element, but NOT a REMOVE: this arm exists to STRIP the interpolated $plugin_root out of the emitted JSON string (dispatch.sh:22-23, call site :41); deleting it routes an attacker-controllable path into a JSON literal.	review	amend	
-	C-CAR-108	none	AMENDED: no math element, but NOT a REMOVE: this arm strips the interpolated $python out of the emitted JSON string (dispatch.sh:22-23, call site :44); tests/test_shim_visibility.py:34-42 drives exactly this fault.	review	amend	
-	C-CAR-109	none	AMENDED: no math element, but NOT a REMOVE: the default arm is what makes visible_fault always set, so the printf at :30 can never emit an empty message; tests/test_shim_visibility.py:117-119 requires this text on a silent child death.	review	amend	
-	C-CAR-110	none	REJECTED: wrong pairing: M-LAW-057 (Coverings.v:198-203) is about a MISS on the two sides of a clause -- occasion vs guard -- and the carriage has neither. fail_open emits systemMessage and exits 0 on a WIRING fault instantiates a different, UNSTATED rule the tree names in its own words: 'Carriage must fail OPEN' (dispatch.sh:33-35) and 'carriage open, decision closed' (journal.py:250-251). No page states it; see ADD.	review	reject	
-	C-CAR-111	none	carriage: triggers fail_open for one specific fault (unresolved plugin root); fault detection, not the direction decision.	review	confirm	
-	C-CAR-112	none	carriage: triggers fail_open for another fault (cd into plugin root failed); fault detection.	review	confirm	
-	C-CAR-113	none	carriage: interpreter selection with an override env var; deployment concern.	review	confirm	
-	C-CAR-114	none	carriage: triggers fail_open for a third fault (interpreter not found); fault detection.	review	confirm	
-	C-CAR-115	none	carriage: captures child stdout instead of streaming, so a child that dies after printing cannot leave two JSON objects on the wire; wire-format robustness.	review	confirm	
-	C-CAR-116	none	REJECTED: wrong pairing: M-LAW-057 (Coverings.v:198-203) is about a MISS on the two sides of a clause -- occasion vs guard -- and the carriage has neither. forwarding a closed decision as exit 2 instantiates a different, UNSTATED rule the tree names in its own words: 'Carriage must fail OPEN' (dispatch.sh:33-35) and 'carriage open, decision closed' (journal.py:250-251). No page states it; see ADD.	review	reject	
-	C-CAR-117	none	REJECTED: wrong pairing: M-LAW-057 (Coverings.v:198-203) is about a MISS on the two sides of a clause -- occasion vs guard -- and the carriage has neither. forwarding non-denial output at exit 0 instantiates a different, UNSTATED rule the tree names in its own words: 'Carriage must fail OPEN' (dispatch.sh:33-35) and 'carriage open, decision closed' (journal.py:250-251). No page states it; see ADD.	review	reject	
-	C-CAR-118	none	carriage: trivial pass-through when there is nothing to report and the child exited clean; not itself a direction decision.	review	confirm	
-	C-CAR-119	none	REJECTED: wrong pairing: M-LAW-057 (Coverings.v:198-203) is about a MISS on the two sides of a clause -- occasion vs guard -- and the carriage has neither. forwarding exit 2 with empty output instantiates a different, UNSTATED rule the tree names in its own words: 'Carriage must fail OPEN' (dispatch.sh:33-35) and 'carriage open, decision closed' (journal.py:250-251). No page states it; see ADD.	review	reject	
-	C-CAR-120	none	REJECTED: wrong pairing: M-LAW-057 (Coverings.v:198-203) is about a MISS on the two sides of a clause -- occasion vs guard -- and the carriage has neither. failing open when the child said nothing instantiates a different, UNSTATED rule the tree names in its own words: 'Carriage must fail OPEN' (dispatch.sh:33-35) and 'carriage open, decision closed' (journal.py:250-251). No page states it; see ADD.	review	reject	
M-LAW-014	C-CAR-121	near	"registers dispatch.sh against one of the eight host lifecycle events the dispatcher routes, the superset M-LAW-014 references (\""a strict subset of the eight the dispatcher routes\""); the registration itself carries no restriction to the five events a clause may actually enforce on."	review	confirm	
M-LAW-014	C-CAR-122	near	AMENDED: registers PreCompact, which is one of the THREE events the law's 'strict subset' excludes: clauses._NON_ENFORCING:55-56 states why (there is no act to permit or refuse), and tests/test_event_surface.py:53-66 requires every routed event to be in _EVENTS or _NON_ENFORCING. The evidence must say which side of the subset the row is on.	review	amend	
M-LAW-014	C-CAR-123	near	"registers dispatch.sh against one of the eight host lifecycle events the dispatcher routes, the superset M-LAW-014 references (\""a strict subset of the eight the dispatcher routes\""); the registration itself carries no restriction to the five events a clause may actually enforce on."	review	confirm	
M-LAW-014	C-CAR-124	near	"registers dispatch.sh against one of the eight host lifecycle events the dispatcher routes, the superset M-LAW-014 references (\""a strict subset of the eight the dispatcher routes\""); the registration itself carries no restriction to the five events a clause may actually enforce on."	review	confirm	
M-LAW-014	C-CAR-125	near	"registers dispatch.sh against one of the eight host lifecycle events the dispatcher routes, the superset M-LAW-014 references (\""a strict subset of the eight the dispatcher routes\""); the registration itself carries no restriction to the five events a clause may actually enforce on."	review	confirm	
M-LAW-014	C-CAR-126	near	AMENDED: registers SubagentStart, one of the three events the law's strict subset excludes: _NON_ENFORCING:49-50 states its reason (obligations seeded here are enforced at SubagentStop). Not a bare member of the superset.	review	amend	
M-LAW-014	C-CAR-127	near	"registers dispatch.sh against one of the eight host lifecycle events the dispatcher routes, the superset M-LAW-014 references (\""a strict subset of the eight the dispatcher routes\""); the registration itself carries no restriction to the five events a clause may actually enforce on."	review	confirm	
M-LAW-014	C-CAR-128	near	AMENDED: registers UserPromptSubmit, one of the three events the law's strict subset excludes: _NON_ENFORCING:51-53 states its reason (denying would refuse a prompt before any tool is proposed); it carries the /compact preserve list instead (dispatch.py user_prompt_submit).	review	amend	
